dataset,fold,repeat,seed_label,seed_count,pool_count,total_count,method,selected_count,recall,impact
transition1x,0,4,full,166,834,280,mp_ridge,114,0.21428571428571427,0.0031325291868031617
transition1x,0,4,full,166,834,280,net_force,280,0.3333333333333333,0.0066837761334251605
transition1x,0,4,full,166,834,280,rigid_force,280,0.34523809523809523,0.006705865002054444
transition1x,0,4,full,166,834,280,force_magnitude,280,0.39285714285714285,0.9873131158144801
transition1x,0,4,full,166,834,280,random,280,0.33573141486810554,0.33573141486810554
transition1x,1,0,10,10,787,280,trees_log,270,0.17721518987341772,0.38785547153182065
transition1x,1,0,10,10,787,280,trees_raw,270,0.17721518987341772,0.38758248206395013
transition1x,1,0,10,10,787,280,trees_physics,270,0.25316455696202533,0.32143118282710004
transition1x,1,0,10,10,787,280,ridge,270,0.31645569620253167,0.3929624044089836
transition1x,1,0,10,10,787,280,mp_ridge,270,0.31645569620253167,0.39279671835694446
transition1x,1,0,10,10,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,0,10,10,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,0,10,10,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,0,10,10,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,0,20,20,787,280,trees_log,260,0.34177215189873417,0.3625489504028954
transition1x,1,0,20,20,787,280,trees_raw,260,0.34177215189873417,0.36228568098746994
transition1x,1,0,20,20,787,280,trees_physics,260,0.24050632911392406,0.3044072113547179
transition1x,1,0,20,20,787,280,ridge,260,0.34177215189873417,0.3792256192464201
transition1x,1,0,20,20,787,280,mp_ridge,260,0.34177215189873417,0.3792256192464201
transition1x,1,0,20,20,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,0,20,20,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,0,20,20,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,0,20,20,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,0,50,50,787,280,trees_log,230,0.4050632911392405,0.3295150274153023
transition1x,1,0,50,50,787,280,trees_raw,230,0.4177215189873418,0.32890264271900654
transition1x,1,0,50,50,787,280,trees_physics,230,0.3037974683544304,0.2979965232524185
transition1x,1,0,50,50,787,280,ridge,230,0.35443037974683544,0.33734739201740316
transition1x,1,0,50,50,787,280,mp_ridge,230,0.34177215189873417,0.33636281247115307
transition1x,1,0,50,50,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,0,50,50,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,0,50,50,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,0,50,50,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,0,100,100,787,280,trees_log,180,0.4430379746835443,0.27553968617303953
transition1x,1,0,100,100,787,280,trees_raw,180,0.4430379746835443,0.2689318743574084
transition1x,1,0,100,100,787,280,trees_physics,180,0.25316455696202533,0.24086464861684379
transition1x,1,0,100,100,787,280,ridge,180,0.4810126582278481,0.2746267907892067
transition1x,1,0,100,100,787,280,mp_ridge,180,0.4430379746835443,0.2693485513287035
transition1x,1,0,100,100,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,0,100,100,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,0,100,100,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,0,100,100,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,0,full,213,787,280,trees_log,67,0.20253164556962025,0.08855716322439156
transition1x,1,0,full,213,787,280,trees_raw,67,0.0759493670886076,0.07813342932602381
transition1x,1,0,full,213,787,280,trees_physics,67,0.08860759493670886,0.08646740818318843
transition1x,1,0,full,213,787,280,ridge,67,0.1518987341772152,0.08839686380207751
transition1x,1,0,full,213,787,280,mp_ridge,67,0.1518987341772152,0.08998097379033078
transition1x,1,0,full,213,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,0,full,213,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,0,full,213,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,0,full,213,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,1,10,10,787,280,trees_log,270,0.35443037974683544,0.29495839372147725
transition1x,1,1,10,10,787,280,trees_raw,270,0.35443037974683544,0.29473728245145836
transition1x,1,1,10,10,787,280,trees_physics,270,0.3924050632911392,0.36566309236242395
transition1x,1,1,10,10,787,280,ridge,270,0.4810126582278481,0.3381724961388238
transition1x,1,1,10,10,787,280,mp_ridge,270,0.4810126582278481,0.3394611458102099
transition1x,1,1,10,10,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,1,10,10,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,1,10,10,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,1,10,10,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,1,20,20,787,280,trees_log,260,0.34177215189873417,0.3628485959321599
transition1x,1,1,20,20,787,280,trees_raw,260,0.379746835443038,0.357701368798346
transition1x,1,1,20,20,787,280,trees_physics,260,0.3924050632911392,0.3541687502752552
transition1x,1,1,20,20,787,280,ridge,260,0.43037974683544306,0.32820612280660005
transition1x,1,1,20,20,787,280,mp_ridge,260,0.43037974683544306,0.32728069695815537
transition1x,1,1,20,20,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,1,20,20,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,1,20,20,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,1,20,20,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,1,50,50,787,280,trees_log,230,0.45569620253164556,0.3228479944858106
transition1x,1,1,50,50,787,280,trees_raw,230,0.4430379746835443,0.3181117278941834
transition1x,1,1,50,50,787,280,trees_physics,230,0.34177215189873417,0.28080019493526953
transition1x,1,1,50,50,787,280,ridge,230,0.43037974683544306,0.29308612232823467
transition1x,1,1,50,50,787,280,mp_ridge,230,0.46835443037974683,0.29457621336008005
transition1x,1,1,50,50,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,1,50,50,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,1,50,50,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,1,50,50,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,1,100,100,787,280,trees_log,180,0.4177215189873418,0.2613569839165455
transition1x,1,1,100,100,787,280,trees_raw,180,0.4430379746835443,0.2641199529426439
transition1x,1,1,100,100,787,280,trees_physics,180,0.26582278481012656,0.22974157139225004
transition1x,1,1,100,100,787,280,ridge,180,0.4050632911392405,0.26539854106978394
transition1x,1,1,100,100,787,280,mp_ridge,180,0.4050632911392405,0.26539854106978394
transition1x,1,1,100,100,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,1,100,100,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,1,100,100,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,1,100,100,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,1,full,213,787,280,trees_log,67,0.21518987341772153,0.09249876097124977
transition1x,1,1,full,213,787,280,trees_raw,67,0.0759493670886076,0.07656954859879621
transition1x,1,1,full,213,787,280,trees_physics,67,0.10126582278481013,0.0876089892271202
transition1x,1,1,full,213,787,280,ridge,67,0.1518987341772152,0.08839686380207751
transition1x,1,1,full,213,787,280,mp_ridge,67,0.1518987341772152,0.08998097379033078
transition1x,1,1,full,213,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,1,full,213,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,1,full,213,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,1,full,213,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,2,10,10,787,280,trees_log,270,0.35443037974683544,0.3854594955116153
transition1x,1,2,10,10,787,280,trees_raw,270,0.379746835443038,0.38316466318024484
transition1x,1,2,10,10,787,280,trees_physics,270,0.25316455696202533,0.32540905137310777
transition1x,1,2,10,10,787,280,ridge,270,0.3670886075949367,0.3935224726476958
transition1x,1,2,10,10,787,280,mp_ridge,270,0.3670886075949367,0.39352247264769585
transition1x,1,2,10,10,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,2,10,10,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,2,10,10,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,2,10,10,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,2,20,20,787,280,trees_log,260,0.379746835443038,0.3585431422842807
transition1x,1,2,20,20,787,280,trees_raw,260,0.4050632911392405,0.35387820454055696
transition1x,1,2,20,20,787,280,trees_physics,260,0.34177215189873417,0.34446102904656634
transition1x,1,2,20,20,787,280,ridge,260,0.3037974683544304,0.378496439245096
transition1x,1,2,20,20,787,280,mp_ridge,260,0.3037974683544304,0.3785775618717232
transition1x,1,2,20,20,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,2,20,20,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,2,20,20,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,2,20,20,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,2,50,50,787,280,trees_log,230,0.22784810126582278,0.3397114375068927
transition1x,1,2,50,50,787,280,trees_raw,230,0.24050632911392406,0.34096883728112626
transition1x,1,2,50,50,787,280,trees_physics,230,0.34177215189873417,0.30835974529869076
transition1x,1,2,50,50,787,280,ridge,230,0.25316455696202533,0.35185758029991304
transition1x,1,2,50,50,787,280,mp_ridge,230,0.25316455696202533,0.3516137309829268
transition1x,1,2,50,50,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,2,50,50,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,2,50,50,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,2,50,50,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,2,100,100,787,280,trees_log,180,0.3037974683544304,0.22627987990316653
transition1x,1,2,100,100,787,280,trees_raw,180,0.189873417721519,0.20468727161603492
transition1x,1,2,100,100,787,280,trees_physics,180,0.20253164556962025,0.22170725772681396
transition1x,1,2,100,100,787,280,ridge,180,0.26582278481012656,0.23097319142289113
transition1x,1,2,100,100,787,280,mp_ridge,180,0.34177215189873417,0.23038085872537312
transition1x,1,2,100,100,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,2,100,100,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,2,100,100,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,2,100,100,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,2,full,213,787,280,trees_log,67,0.21518987341772153,0.08986985544168764
transition1x,1,2,full,213,787,280,trees_raw,67,0.0759493670886076,0.07628337054412547
transition1x,1,2,full,213,787,280,trees_physics,67,0.08860759493670886,0.08628510211599259
transition1x,1,2,full,213,787,280,ridge,67,0.1518987341772152,0.08839686380207751
transition1x,1,2,full,213,787,280,mp_ridge,67,0.1518987341772152,0.08998097379033078
transition1x,1,2,full,213,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,2,full,213,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,2,full,213,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,2,full,213,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,3,10,10,787,280,trees_log,270,0.4177215189873418,0.3758717458192435
transition1x,1,3,10,10,787,280,trees_raw,270,0.4050632911392405,0.3740344389568373
transition1x,1,3,10,10,787,280,trees_physics,270,0.31645569620253167,0.32669459569349685
transition1x,1,3,10,10,787,280,ridge,270,0.45569620253164556,0.3485073404046172
transition1x,1,3,10,10,787,280,mp_ridge,270,0.4810126582278481,0.350037533527849
transition1x,1,3,10,10,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,3,10,10,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,3,10,10,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,3,10,10,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,3,20,20,787,280,trees_log,260,0.45569620253164556,0.37123582157928997
transition1x,1,3,20,20,787,280,trees_raw,260,0.46835443037974683,0.37346039775772877
transition1x,1,3,20,20,787,280,trees_physics,260,0.3924050632911392,0.349976347999597
transition1x,1,3,20,20,787,280,ridge,260,0.4810126582278481,0.37226832754043726
transition1x,1,3,20,20,787,280,mp_ridge,260,0.4810126582278481,0.37226832754043726
transition1x,1,3,20,20,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,3,20,20,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,3,20,20,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,3,20,20,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,3,50,50,787,280,trees_log,230,0.5189873417721519,0.3034404992989473
transition1x,1,3,50,50,787,280,trees_raw,230,0.5189873417721519,0.298724664694985
transition1x,1,3,50,50,787,280,trees_physics,230,0.35443037974683544,0.30169231093208376
transition1x,1,3,50,50,787,280,ridge,230,0.4810126582278481,0.30218182842106006
transition1x,1,3,50,50,787,280,mp_ridge,230,0.45569620253164556,0.31198146296997487
transition1x,1,3,50,50,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,3,50,50,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,3,50,50,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,3,50,50,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,3,100,100,787,280,trees_log,180,0.379746835443038,0.23164492253325916
transition1x,1,3,100,100,787,280,trees_raw,180,0.189873417721519,0.20532353074504714
transition1x,1,3,100,100,787,280,trees_physics,180,0.1518987341772152,0.21872130125394684
transition1x,1,3,100,100,787,280,ridge,180,0.3037974683544304,0.2243877171935039
transition1x,1,3,100,100,787,280,mp_ridge,180,0.3037974683544304,0.2243877171935039
transition1x,1,3,100,100,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,3,100,100,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,3,100,100,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,3,100,100,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,3,full,213,787,280,trees_log,67,0.22784810126582278,0.09017535055176903
transition1x,1,3,full,213,787,280,trees_raw,67,0.0759493670886076,0.07442756036970834
transition1x,1,3,full,213,787,280,trees_physics,67,0.10126582278481013,0.08738934050702657
transition1x,1,3,full,213,787,280,ridge,67,0.1518987341772152,0.08839686380207751
transition1x,1,3,full,213,787,280,mp_ridge,67,0.1518987341772152,0.08998097379033078
transition1x,1,3,full,213,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,3,full,213,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,3,full,213,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,3,full,213,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,4,10,10,787,280,trees_log,270,0.4177215189873418,0.35681173998807797
transition1x,1,4,10,10,787,280,trees_raw,270,0.4050632911392405,0.35384894511601717
transition1x,1,4,10,10,787,280,trees_physics,270,0.2911392405063291,0.3131037957681919
transition1x,1,4,10,10,787,280,ridge,270,0.4430379746835443,0.3429900660792365
transition1x,1,4,10,10,787,280,mp_ridge,270,0.4430379746835443,0.3436695775242078
transition1x,1,4,10,10,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,4,10,10,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,4,10,10,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,4,10,10,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,4,20,20,787,280,trees_log,260,0.5063291139240507,0.36077273894232165
transition1x,1,4,20,20,787,280,trees_raw,260,0.46835443037974683,0.3446203534850097
transition1x,1,4,20,20,787,280,trees_physics,260,0.25316455696202533,0.31076910553600773
transition1x,1,4,20,20,787,280,ridge,260,0.4177215189873418,0.32771384177493035
transition1x,1,4,20,20,787,280,mp_ridge,260,0.4177215189873418,0.3282921380531956
transition1x,1,4,20,20,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,4,20,20,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,4,20,20,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,4,20,20,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,4,50,50,787,280,trees_log,230,0.4810126582278481,0.2821351929135977
transition1x,1,4,50,50,787,280,trees_raw,230,0.35443037974683544,0.2716935024167459
transition1x,1,4,50,50,787,280,trees_physics,230,0.21518987341772153,0.27614033406381217
transition1x,1,4,50,50,787,280,ridge,230,0.35443037974683544,0.29074053388724774
transition1x,1,4,50,50,787,280,mp_ridge,230,0.34177215189873417,0.27985573390920576
transition1x,1,4,50,50,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,4,50,50,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,4,50,50,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,4,50,50,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,4,100,100,787,280,trees_log,180,0.3924050632911392,0.25179619781327883
transition1x,1,4,100,100,787,280,trees_raw,180,0.26582278481012656,0.2096881743738661
transition1x,1,4,100,100,787,280,trees_physics,180,0.1518987341772152,0.2117244646629516
transition1x,1,4,100,100,787,280,ridge,180,0.31645569620253167,0.23416986851404634
transition1x,1,4,100,100,787,280,mp_ridge,180,0.31645569620253167,0.23416986851404634
transition1x,1,4,100,100,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,4,100,100,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,4,100,100,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,4,100,100,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,1,4,full,213,787,280,trees_log,67,0.20253164556962025,0.0907915692262559
transition1x,1,4,full,213,787,280,trees_raw,67,0.0759493670886076,0.07604529681100541
transition1x,1,4,full,213,787,280,trees_physics,67,0.10126582278481013,0.08845518461868808
transition1x,1,4,full,213,787,280,ridge,67,0.1518987341772152,0.08839686380207751
transition1x,1,4,full,213,787,280,mp_ridge,67,0.1518987341772152,0.08998097379033078
transition1x,1,4,full,213,787,280,net_force,280,0.4050632911392405,0.37747988300618224
transition1x,1,4,full,213,787,280,rigid_force,280,0.3924050632911392,0.3773358130677387
transition1x,1,4,full,213,787,280,force_magnitude,280,0.35443037974683544,0.34607516842628694
transition1x,1,4,full,213,787,280,random,280,0.35578144853875476,0.35578144853875476
transition1x,2,0,10,10,809,280,trees_log,270,0.5185185185185185,0.9880481566021259
transition1x,2,0,10,10,809,280,trees_raw,270,0.5061728395061729,0.9880114065172289
transition1x,2,0,10,10,809,280,trees_physics,270,0.25925925925925924,0.006280450357883613
transition1x,2,0,10,10,809,280,ridge,270,0.3950617283950617,0.006965944332060223
transition1x,2,0,10,10,809,280,mp_ridge,270,0.38271604938271603,0.006933318666976383
transition1x,2,0,10,10,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,0,10,10,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,0,10,10,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,0,10,10,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,0,20,20,809,280,trees_log,260,0.3950617283950617,0.006163744188046737
transition1x,2,0,20,20,809,280,trees_raw,260,0.41975308641975306,0.006199008389412038
transition1x,2,0,20,20,809,280,trees_physics,260,0.3333333333333333,0.005915572525930636
transition1x,2,0,20,20,809,280,ridge,260,0.2716049382716049,0.988336504293447
transition1x,2,0,20,20,809,280,mp_ridge,260,0.24691358024691357,0.006356529261370026
transition1x,2,0,20,20,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,0,20,20,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,0,20,20,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,0,20,20,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,0,50,50,809,280,trees_log,230,0.19753086419753085,0.00573401074817781
transition1x,2,0,50,50,809,280,trees_raw,230,0.2345679012345679,0.0058244624016073904
transition1x,2,0,50,50,809,280,trees_physics,230,0.2839506172839506,0.005395842008781958
transition1x,2,0,50,50,809,280,ridge,230,0.18518518518518517,0.005964905353521842
transition1x,2,0,50,50,809,280,mp_ridge,230,0.18518518518518517,0.005961051872568937
transition1x,2,0,50,50,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,0,50,50,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,0,50,50,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,0,50,50,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,0,100,100,809,280,trees_log,180,0.41975308641975306,0.9866137441869558
transition1x,2,0,100,100,809,280,trees_raw,180,0.4567901234567901,0.9865173589260907
transition1x,2,0,100,100,809,280,trees_physics,180,0.24691358024691357,0.004279956569714425
transition1x,2,0,100,100,809,280,ridge,180,0.2962962962962963,0.0049719800013160054
transition1x,2,0,100,100,809,280,mp_ridge,180,0.2962962962962963,0.004971980001316006
transition1x,2,0,100,100,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,0,100,100,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,0,100,100,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,0,100,100,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,0,full,191,809,280,trees_log,89,0.32098765432098764,0.9841198915220006
transition1x,2,0,full,191,809,280,trees_raw,89,0.32098765432098764,0.9840903156067434
transition1x,2,0,full,191,809,280,trees_physics,89,0.13580246913580246,0.002162921522036671
transition1x,2,0,full,191,809,280,ridge,89,0.18518518518518517,0.0023225385321755513
transition1x,2,0,full,191,809,280,mp_ridge,89,0.2345679012345679,0.002246887371014191
transition1x,2,0,full,191,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,0,full,191,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,0,full,191,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,0,full,191,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,1,10,10,809,280,trees_log,270,0.2345679012345679,0.00653882400300625
transition1x,2,1,10,10,809,280,trees_raw,270,0.2345679012345679,0.006567679071279397
transition1x,2,1,10,10,809,280,trees_physics,270,0.30864197530864196,0.00637795998688203
transition1x,2,1,10,10,809,280,ridge,270,0.3333333333333333,0.007044362287270436
transition1x,2,1,10,10,809,280,mp_ridge,270,0.3333333333333333,0.007044362287270436
transition1x,2,1,10,10,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,1,10,10,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,1,10,10,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,1,10,10,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,1,20,20,809,280,trees_log,260,0.37037037037037035,0.987851222345832
transition1x,2,1,20,20,809,280,trees_raw,260,0.35802469135802467,0.9876962993566388
transition1x,2,1,20,20,809,280,trees_physics,260,0.30864197530864196,0.006082696926507871
transition1x,2,1,20,20,809,280,ridge,260,0.48148148148148145,0.9878714593053157
transition1x,2,1,20,20,809,280,mp_ridge,260,0.4691358024691358,0.9878904497245078
transition1x,2,1,20,20,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,1,20,20,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,1,20,20,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,1,20,20,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,1,50,50,809,280,trees_log,230,0.24691358024691357,0.005730351770543745
transition1x,2,1,50,50,809,280,trees_raw,230,0.24691358024691357,0.9874949811640541
transition1x,2,1,50,50,809,280,trees_physics,230,0.25925925925925924,0.00519058860740473
transition1x,2,1,50,50,809,280,ridge,230,0.2839506172839506,0.9869710419091423
transition1x,2,1,50,50,809,280,mp_ridge,230,0.2839506172839506,0.9869710419091424
transition1x,2,1,50,50,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,1,50,50,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,1,50,50,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,1,50,50,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,1,100,100,809,280,trees_log,180,0.2345679012345679,0.9859095044576698
transition1x,2,1,100,100,809,280,trees_raw,180,0.2716049382716049,0.9859071110442489
transition1x,2,1,100,100,809,280,trees_physics,180,0.2222222222222222,0.004312463351843098
transition1x,2,1,100,100,809,280,ridge,180,0.2345679012345679,0.9856867946590927
transition1x,2,1,100,100,809,280,mp_ridge,180,0.2345679012345679,0.9857044821457002
transition1x,2,1,100,100,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,1,100,100,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,1,100,100,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,1,100,100,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,1,full,191,809,280,trees_log,89,0.30864197530864196,0.9840833708653718
transition1x,2,1,full,191,809,280,trees_raw,89,0.3333333333333333,0.9840827989984896
transition1x,2,1,full,191,809,280,trees_physics,89,0.1111111111111111,0.0021585690343542056
transition1x,2,1,full,191,809,280,ridge,89,0.18518518518518517,0.0023225385321755513
transition1x,2,1,full,191,809,280,mp_ridge,89,0.2345679012345679,0.002246887371014191
transition1x,2,1,full,191,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,1,full,191,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,1,full,191,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,1,full,191,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,2,10,10,809,280,trees_log,270,0.19753086419753085,0.00578161724842623
transition1x,2,2,10,10,809,280,trees_raw,270,0.20987654320987653,0.0057182297785892955
transition1x,2,2,10,10,809,280,trees_physics,270,0.2962962962962963,0.006423868310431908
transition1x,2,2,10,10,809,280,ridge,270,0.24691358024691357,0.005911122929836433
transition1x,2,2,10,10,809,280,mp_ridge,270,0.24691358024691357,0.005888428293334848
transition1x,2,2,10,10,809,280,net_force,280,0.32098765432098764,0.0066692439555346
transition1x,2,2,10,10,809,280,rigid_force,280,0.32098765432098764,0.006560304142904268
transition1x,2,2,10,10,809,280,force_magnitude,280,0.35802469135802467,0.9879146577894061
transition1x,2,2,10,10,809,280,random,280,0.34610630407911,0.34610630407911
transition1x,2,2,20,20,809,280,trees_log,260,0.16049382716049382,0.005251882469722004
transition1x,2,2,20,20,809,280,trees_raw,260,0.1728395061728395,0.005266764902604383
