dataset,scenario,endpoint,acquisition_fraction,seed_count,selected_count,total_count,total_fraction,n_bad,method,comparison,recall,impact_fraction,acquisition_recall
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,random,total_budget,0.434,0.434,
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,reference_oracle,total_budget,1.0,0.9906423609714262,
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,net_force,shared_seed,0.0,0.010033234580114904,0.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,rigid_force,shared_seed,0.0,0.010075414541537105,0.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,force_magnitude,shared_seed,1.0,0.9871277825126119,1.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,geometry_novelty,shared_seed,1.0,0.9870845635343171,1.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,trees_log,shared_seed,1.0,0.9880989399360167,1.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,trees_raw,shared_seed,1.0,0.9880765580769106,1.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,trees_physics,shared_seed,0.0,0.010026502551217073,0.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,ridge,shared_seed,0.0,0.010608190649590279,0.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,mp_ridge,shared_seed,0.0,0.010537806707403832,0.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,reference_oracle,shared_seed,1.0,0.9897813235373634,1.0
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,random,shared_seed,0.3003708281829419,0.3034173530241738,0.3003708281829419
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,net_force,total_budget,0.0,0.010239132274881211,
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,rigid_force,total_budget,0.0,0.010235387820206925,
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,force_magnitude,total_budget,1.0,0.9869959813059453,
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,geometry_novelty,total_budget,1.0,0.9869397756600908,
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,random,total_budget,0.434,0.434,
transition1x,2,above_25mev,0.3,191,243,434,0.434,1,reference_oracle,total_budget,1.0,0.9906423609714262,
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,net_force,shared_seed,0.56,0.013737598261597248,0.4567901234567901
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,rigid_force,shared_seed,0.55,0.01376452193945686,0.4444444444444444
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,force_magnitude,shared_seed,0.6,0.9907039246001096,0.5061728395061729
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,geometry_novelty,shared_seed,0.67,0.9907786497134589,0.5925925925925926
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,trees_log,shared_seed,0.82,0.9916305858416833,0.7777777777777778
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,trees_raw,shared_seed,0.83,0.9915355936332234,0.7901234567901234
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,trees_physics,shared_seed,0.61,0.013745669852386498,0.5185185185185185
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,ridge,shared_seed,0.83,0.9920209980276906,0.7901234567901234
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,mp_ridge,shared_seed,0.82,0.9917948944399846,0.7777777777777778
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,reference_oracle,shared_seed,1.0,0.9935830460046673,1.0
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,random,shared_seed,0.5955006180469716,0.5027925982716718,0.5006180469715699
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,net_force,total_budget,0.59,0.013797244201117368,
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,rigid_force,total_budget,0.59,0.013908855545102709,
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,force_magnitude,total_budget,0.68,0.9906427886771434,
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,geometry_novelty,total_budget,0.65,0.9906687822169499,
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,random,total_budget,0.596,0.596,
transition1x,2,worst_decile,0.5,191,405,596,0.596,100,reference_oracle,total_budget,1.0,0.9940309542014562,
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,net_force,shared_seed,0.5673076923076923,0.013737598261597248,0.47058823529411764
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,rigid_force,shared_seed,0.5480769230769231,0.01376452193945686,0.4470588235294118
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,force_magnitude,shared_seed,0.5865384615384616,0.9907039246001096,0.49411764705882355
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,geometry_novelty,shared_seed,0.6634615384615384,0.9907786497134589,0.5882352941176471
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,trees_log,shared_seed,0.8173076923076923,0.9916305858416833,0.7764705882352941
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,trees_raw,shared_seed,0.8269230769230769,0.9915355936332234,0.788235294117647
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,trees_physics,shared_seed,0.6153846153846154,0.013745669852386498,0.5294117647058824
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,ridge,shared_seed,0.8269230769230769,0.9920209980276906,0.788235294117647
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,mp_ridge,shared_seed,0.7980769230769231,0.9917948944399846,0.7529411764705882
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,reference_oracle,shared_seed,1.0,0.9935830460046673,1.0
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,random,shared_seed,0.5918512883902254,0.5027925982716718,0.5006180469715699
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,net_force,total_budget,0.6057692307692307,0.013797244201117368,
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,rigid_force,total_budget,0.5961538461538461,0.013908855545102709,
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,force_magnitude,total_budget,0.6730769230769231,0.9906427886771434,
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,geometry_novelty,total_budget,0.6538461538461539,0.9906687822169499,
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,random,total_budget,0.596,0.596,
transition1x,2,above_5mev,0.5,191,405,596,0.596,104,reference_oracle,total_budget,1.0,0.9940309542014562,
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,net_force,shared_seed,0.0,0.013737598261597248,0.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,rigid_force,shared_seed,0.0,0.01376452193945686,0.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,force_magnitude,shared_seed,1.0,0.9907039246001096,1.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,geometry_novelty,shared_seed,1.0,0.9907786497134589,1.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,trees_log,shared_seed,1.0,0.9916305858416833,1.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,trees_raw,shared_seed,1.0,0.9915355936332234,1.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,trees_physics,shared_seed,0.0,0.013745669852386498,0.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,ridge,shared_seed,1.0,0.9920209980276906,1.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,mp_ridge,shared_seed,1.0,0.9917948944399846,1.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,reference_oracle,shared_seed,1.0,0.9935830460046673,1.0
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,random,shared_seed,0.5006180469715699,0.5027925982716718,0.5006180469715699
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,net_force,total_budget,0.0,0.013797244201117368,
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,rigid_force,total_budget,0.0,0.013908855545102709,
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,force_magnitude,total_budget,1.0,0.9906427886771434,
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,geometry_novelty,total_budget,1.0,0.9906687822169499,
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,random,total_budget,0.596,0.596,
transition1x,2,above_10mev,0.5,191,405,596,0.596,1,reference_oracle,total_budget,1.0,0.9940309542014562,
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,net_force,shared_seed,0.0,0.013737598261597248,0.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,rigid_force,shared_seed,0.0,0.01376452193945686,0.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,force_magnitude,shared_seed,1.0,0.9907039246001096,1.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,geometry_novelty,shared_seed,1.0,0.9907786497134589,1.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,trees_log,shared_seed,1.0,0.9916305858416833,1.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,trees_raw,shared_seed,1.0,0.9915355936332234,1.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,trees_physics,shared_seed,0.0,0.013745669852386498,0.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,ridge,shared_seed,1.0,0.9920209980276906,1.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,mp_ridge,shared_seed,1.0,0.9917948944399846,1.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,reference_oracle,shared_seed,1.0,0.9935830460046673,1.0
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,random,shared_seed,0.5006180469715699,0.5027925982716718,0.5006180469715699
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,net_force,total_budget,0.0,0.013797244201117368,
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,rigid_force,total_budget,0.0,0.013908855545102709,
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,force_magnitude,total_budget,1.0,0.9906427886771434,
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,geometry_novelty,total_budget,1.0,0.9906687822169499,
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,random,total_budget,0.596,0.596,
transition1x,2,above_25mev,0.5,191,405,596,0.596,1,reference_oracle,total_budget,1.0,0.9940309542014562,
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,net_force,shared_seed,0.11,0.003533434748440993,0.03260869565217391
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,rigid_force,shared_seed,0.11,0.0035133088370008685,0.03260869565217391
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,force_magnitude,shared_seed,0.11,0.9809213424533636,0.03260869565217391
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,geometry_novelty,shared_seed,0.11,0.0034169178889721444,0.03260869565217391
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,trees_log,shared_seed,0.09,0.003457133212354593,0.010869565217391304
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,trees_raw,shared_seed,0.09,0.003467727217753283,0.010869565217391304
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,trees_physics,shared_seed,0.1,0.003526569567111493,0.021739130434782608
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,ridge,shared_seed,0.11,0.0034939961443865965,0.03260869565217391
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,mp_ridge,shared_seed,0.11,0.0034945203132544945,0.03260869565217391
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,reference_oracle,shared_seed,0.17,0.9811908290650113,0.09782608695652174
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,random,shared_seed,0.08978723404255319,0.013867937496863166,0.010638297872340425
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,net_force,total_budget,0.15,0.0038466899064424657,
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,rigid_force,total_budget,0.19,0.003939252579104269,
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,force_magnitude,total_budget,0.14,0.9808462178264409,
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,geometry_novelty,total_budget,0.22,0.003475373436949074,
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,random,total_budget,0.163,0.163,
transition1x,3,worst_decile,0.01,154,9,163,0.163,100,reference_oracle,total_budget,1.0,0.9835588627729209,
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,net_force,shared_seed,0.11538461538461539,0.003533434748440993,0.031578947368421054
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,rigid_force,shared_seed,0.11538461538461539,0.0035133088370008685,0.031578947368421054
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,force_magnitude,shared_seed,0.11538461538461539,0.9809213424533636,0.031578947368421054
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,geometry_novelty,shared_seed,0.11538461538461539,0.0034169178889721444,0.031578947368421054
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,trees_log,shared_seed,0.09615384615384616,0.003457133212354593,0.010526315789473684
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,trees_raw,shared_seed,0.09615384615384616,0.003467727217753283,0.010526315789473684
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,trees_physics,shared_seed,0.10576923076923077,0.003526569567111493,0.021052631578947368
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,ridge,shared_seed,0.11538461538461539,0.0034939961443865965,0.031578947368421054
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,mp_ridge,shared_seed,0.11538461538461539,0.0034945203132544945,0.031578947368421054
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,reference_oracle,shared_seed,0.17307692307692307,0.9811908290650113,0.09473684210526316
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,random,shared_seed,0.09625613747954173,0.013867937496863166,0.010638297872340425
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,net_force,total_budget,0.16346153846153846,0.0038466899064424657,
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,rigid_force,total_budget,0.19230769230769232,0.003939252579104269,
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,force_magnitude,total_budget,0.1346153846153846,0.9808462178264409,
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,geometry_novelty,total_budget,0.21153846153846154,0.003475373436949074,
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,random,total_budget,0.163,0.163,
transition1x,3,above_5mev,0.01,154,9,163,0.163,104,reference_oracle,total_budget,1.0,0.9835588627729209,
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,net_force,shared_seed,0.0,0.003533434748440993,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,rigid_force,shared_seed,0.0,0.0035133088370008685,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,force_magnitude,shared_seed,1.0,0.9809213424533636,1.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,geometry_novelty,shared_seed,0.0,0.0034169178889721444,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,trees_log,shared_seed,0.0,0.003457133212354593,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,trees_raw,shared_seed,0.0,0.003467727217753283,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,trees_physics,shared_seed,0.0,0.003526569567111493,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,ridge,shared_seed,0.0,0.0034939961443865965,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,mp_ridge,shared_seed,0.0,0.0034945203132544945,0.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,reference_oracle,shared_seed,1.0,0.9811908290650113,1.0
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,random,shared_seed,0.010638297872340425,0.013867937496863166,0.010638297872340425
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,net_force,total_budget,0.0,0.0038466899064424657,
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,rigid_force,total_budget,0.0,0.003939252579104269,
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,force_magnitude,total_budget,1.0,0.9808462178264409,
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,geometry_novelty,total_budget,0.0,0.003475373436949074,
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,random,total_budget,0.163,0.163,
transition1x,3,above_10mev,0.01,154,9,163,0.163,1,reference_oracle,total_budget,1.0,0.9835588627729209,
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,net_force,shared_seed,0.0,0.003533434748440993,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,rigid_force,shared_seed,0.0,0.0035133088370008685,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,force_magnitude,shared_seed,1.0,0.9809213424533636,1.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,geometry_novelty,shared_seed,0.0,0.0034169178889721444,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,trees_log,shared_seed,0.0,0.003457133212354593,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,trees_raw,shared_seed,0.0,0.003467727217753283,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,trees_physics,shared_seed,0.0,0.003526569567111493,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,ridge,shared_seed,0.0,0.0034939961443865965,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,mp_ridge,shared_seed,0.0,0.0034945203132544945,0.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,reference_oracle,shared_seed,1.0,0.9811908290650113,1.0
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,random,shared_seed,0.010638297872340425,0.013867937496863166,0.010638297872340425
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,net_force,total_budget,0.0,0.0038466899064424657,
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,rigid_force,total_budget,0.0,0.003939252579104269,
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,force_magnitude,total_budget,1.0,0.9808462178264409,
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,geometry_novelty,total_budget,0.0,0.003475373436949074,
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,random,total_budget,0.163,0.163,
transition1x,3,above_25mev,0.01,154,9,163,0.163,1,reference_oracle,total_budget,1.0,0.9835588627729209,
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,net_force,shared_seed,0.13,0.0037729504222269836,0.05434782608695652
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,rigid_force,shared_seed,0.12,0.0037064164868435925,0.043478260869565216
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,force_magnitude,shared_seed,0.11,0.981062541319914,0.03260869565217391
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,geometry_novelty,shared_seed,0.15,0.003637248245589314,0.07608695652173914
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,trees_log,shared_seed,0.12,0.0036734387182243804,0.043478260869565216
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,trees_raw,shared_seed,0.13,0.003692488548865309,0.05434782608695652
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,trees_physics,shared_seed,0.11,0.003704592810168415,0.03260869565217391
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,ridge,shared_seed,0.11,0.0036601512380817244,0.03260869565217391
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,mp_ridge,shared_seed,0.12,0.003666699965013742,0.043478260869565216
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,reference_oracle,shared_seed,0.25,0.9816209231097057,0.18478260869565216
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,random,shared_seed,0.0984869976359338,0.02329333355424082,0.02009456264775414
transition1x,3,worst_decile,0.02,154,17,171,0.171,100,net_force,total_budget,0.17,0.004049809568990132,
